fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2020-2021,1028,Observer Designation Application and Renewal Processing,demandes de désignation d'observateur et des demandes de renouvellement,969,Designations are to be completed 30 days after receipt for individuals.,Les désignations doivent être complétées 30 jours après réception pour les particuliers.,http://dfo-mpo.gc.ca/acts-lois/standards/observers-observateurs-eng.htm,http://dfo-mpo.gc.ca/acts-lois/standards/observers-observateurs-fra.htm,time,percentage,ND,ND,ND,ND,,tel,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1028,Observer Designation Application and Renewal Processing,demandes de désignation d'observateur et des demandes de renouvellement,2791,Designations are to be completed 60 days after receipt for corporations.,Les désignations doivent être complétées 60 jours après réception pour les entreprises.,http://dfo-mpo.gc.ca/acts-lois/standards/observers-observateurs-eng.htm,http://dfo-mpo.gc.ca/acts-lois/standards/observers-observateurs-fra.htm,time,percentage,ND,ND,ND,ND,,tel,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1029,Oceans Management Contribution Program in support of oceans conservation and management activities,Programme de contributions pour la gestion des océans pour appuyer l’élaboration et la mise en œuvre d’activités de conservation et de gestion des océans,970,Acknowledge receipt of application within 15 business days.,Accuser réception de la demande dans les 15 jours ouvrables.,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,,oth,Email,Courriel,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1029,Oceans Management Contribution Program in support of oceans conservation and management activities,Programme de contributions pour la gestion des océans pour appuyer l’élaboration et la mise en œuvre d’activités de conservation et de gestion des océans,971,Notification of the funding decision is made within 30 business days.,La décision de financement est notifiée dans les 30 jours ouvrables.,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,,oth,Email,Email,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1029,Oceans Management Contribution Program in support of oceans conservation and management activities,Programme de contributions pour la gestion des océans pour appuyer l’élaboration et la mise en œuvre d’activités de conservation et de gestion des océans,972,Requisition payment to recipient within 45 business days of receiving a fully completed report.,Demande de paiement au destinataire dans les 45 jours ouvrables suivant la réception d'un rapport dûment rempli.,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,,oth,Email,Email,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1029,Oceans Management Contribution Program in support of oceans conservation and management activities,Programme de contributions pour la gestion des océans pour appuyer l’élaboration et la mise en œuvre d’activités de conservation et de gestion des océans,973,Payment (HUB) is provided to recipient within 10 business days.,Le paiement (HUB) est fourni au destinataire dans les 10 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,,oth,Email,Email,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1031,Recreational Fisheries Conservation Partnerships Program Contribution Agreements,Programme de partenariats relatifs à la conservation des pêches récréatives,979,Requisition payment to recipient within 45 business days of receiving a fully completed report.,Demande de paiement au destinataire dans les 45 jours ouvrables suivant la réception d'un rapport dûment rempli.,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,,oth,Online,En ligne,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1032,Salmon Conservation Stamp,Timbre de protection du saumon,982,Online stamp issuance standard is 1-3 business days. Independent Access Providers (vendors) are responsible for provision of paper stamps to clients.,La norme d'émission de timbres en ligne est de 1 à 3 jours ouvrables. Les fournisseurs d'accès indépendants (les vendeurs) sont responsables de la fourniture de timbres papier aux clients.,https://www.dfo-mpo.gc.ca/dpr-rmr/2016-17/SupplementaryTables/uf-fu-eng.html,https://www.dfo-mpo.gc.ca/dpr-rmr/2016-17/SupplementaryTables/uf-fu-fra.html,time,percentage,ND,ND,ND,ND,,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1033,Small Craft Harbours Class Contribution Program,Programme de contribution du MPO aux ports pour petits bateaux,983,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2017-2018,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1033,Small Craft Harbours Class Contribution Program,Programme de contribution du MPO aux ports pour petits bateaux,984,Notification of the funding decision in 50 business days,Avis de la décision de financement en 50 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2019-2020,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1033,Small Craft Harbours Class Contribution Program,Programme de contribution du MPO aux ports pour petits bateaux,985,Requisition for payment in 35 business days,Demande de paiement en 35 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2019-2020,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1034,Small Craft Harbours Divestiture Class Grant Program,Programme de dessaisissement des ports pour petits bateaux,986,Acknowledgement of the receipt of an application or proposal in 5 business days,Accusé de réception d'une demande ou d'une proposition en 5 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2017-2018,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1034,Small Craft Harbours Divestiture Class Grant Program,Programme de dessaisissement des ports pour petits bateaux,988,Notification of the funding decision in 30 business days,Avis de la décision de financement en 30 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2017-2018,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1034,Small Craft Harbours Divestiture Class Grant Program,Programme de dessaisissement des ports pour petits bateaux,989,Requisition for payment in 15 business days,Demande de paiement en 15 jours ouvrables,http://dfo-mpo.gc.ca/standards/index-eng.htm,http://dfo-mpo.gc.ca/standards/index-fra.htm,time,percentage,ND,ND,ND,ND,2017-2018,onl,,,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1035,Species at Risk Act Permits,Les permis de la Loi sur les espèces en péril,991,"A decision on a permit application is made within 90 days of an applicant being notified that an application has been received, except in some circumstances.","La décision de délivrer ou non le permis doit être prise dans les 90 jours suivant la date de l'avis de réception de la demande, sauf dans certaines circonstances.",https://www.dfo-mpo.gc.ca/acts-lois/standards/SAR-LEP-eng.htm,https://www.dfo-mpo.gc.ca/acts-lois/standards/SAR-LEP-fra.htm,time,percentage,ND,ND,ND,ND,,oth,All of the above,Tout ce qui au-desssus,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1036,Environmental Response,Intervention environnementale,1412,"The services are responding to reported cases of marine pollution, and, providing a preparedness capacity for response to ship-source marine pollution incidents.",Les services interviennent dans les cas signalés de pollution marine et fournissent une capacité en matière de préparation pour intervenir en cas d'incidents de pollution marine causée par un navire.,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page06-eng.html,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page06-fra.html,oth,percentage,ND,ND,ND,ND,,oth,"Based on the TBS Guideline for Service Management, the type that best aligns with the program is the RESOURCES type.  The service is to 'respond to emergencies…'.","Selon les lignes directrices du SCT sur la gestion des services, le type qui correspond le mieux au programme est le type RESSOURCES. Le service consiste à ""répondre aux urgences ..."".",,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1037,Icebreaking,Déglaçage,993,"Percentage of ship ice escort requests south of the 60th parallel north, that are delayed beyond level of service response time standards","Pourcentage des demandes d’escorte de navires dans les glaces au sud du 60e parallèle nord, qui sont retardées au-delà des normes de délai d’intervention du niveau de service.",https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page07-eng.html,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page07-fra.html,time,percentage,ND,ND,ND,ND,,oth,"Icebreaking Service response times are part of the Level of Service. Level of service varies depending on the area – will be important to articulate the level of service by area. (Labrador Coast – 8 hours; NE and East Coast of Newfoundland – 8 hours; West Coast of Newfoundland – 12 hours; Gulf of St. Lawrence – 12 hours; St. Lawrence and Saguenay River – 5 hours; Lakes Huron, Erie, Superior, Ontario – 8 hours).","Les temps d’intervention du Service de déglaçage font partie du niveau de service. Le niveau de service varie selon la région – il sera important d’articuler le niveau de service par région. (Côte du Labrador - 8 heures; NE et côte Est de Terre-Neuve – 8 heures; Côte Ouest de Terre-Neuve – 12 heures; Golfe du Saint-Laurent – 12 heures; Saint-Laurent et saguenay – 5 heures; Lacs Huron, Érié, Supérieur, Ontario – 8 heures).",,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1038,Provision of Distress and Safety Communications,Prestation de services de communication de détresse et de sécurité.,995,Rate of marine incidents versus vessel movements,Taux d’incidents marins par rapport aux déplacements de navires,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page08-eng.html,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page08-fra.html,accur,percentage,ND,ND,ND,ND,,oth,MCTS receives requests through radio communications with vessel crews requesting support for movements within Canadian waters.,Les SCTM reçoivent des demandes par radio communications avec les équipages des navires pour leur demander de l’aide pour les mouvements dans les eaux canadiennes.,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
2020-2021,1039,Provision of Marine Information,Diffusion de renseignements maritimes,996,Rate of marine incidents versus vessel movements,Taux d’incidents marins par rapport aux déplacements de navires,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page08-eng.html,https://www.ccg-gcc.gc.ca/publications/corporation-information-organisation/levels-of-service-niveaux-de-service/page08-fra.html,accur,percentage,ND,ND,ND,ND,,oth,'Other' Channel: Marine Info can be provided online or by telephone,Canal «Autre»: Les informations maritimes peuvent être fournies en ligne ou par téléphone,,,,,Fisheries and Oceans Canada,Pêches et Océans Canada
