fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2019-2020,1467,Earth Observation Satellite Data services,Services des données satellitaires en observation de la terre,2626,Responses must be provided within 3 business days.,Les réponses doivent être fournies dans les 3 jours ouvrables.,,,time,percentage,85,0,0,ND,,eml,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1468,Services related to the International Space Charters & Major Disasters,Services ayant trait à la Charte Internationale: espace et catastrophes majeures,2628,The Canadian Project Manager's report must be completed within 45 days of activation.,Le rapport du gestionnaire de projet canadien doit être complété en 45 jours suivant l'activation.,,,time,percentage,80,0,0,ND,,eml,,,The target is estimated to have been met by 84%.,On estime un atteinte de la cible à 84%,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1469,Space situational awareness (SSA) analysis reports,Rapports d'analyses de surveillance de l'espace,2715,Accurate CRAMS reports are provided within one hour of potential close approach,Rapport précis du CRAMS sont fournis moins d'une heure après une notification d'approche,,,time,other_type,ND,ND,ND,ND,2014-2015,onl,,,"Cible: Less than 5 CRAMS outages lasting >  3 hours. The actual number of alerts is variable depending on the threat environment on-orbit for subscribed satelliites.  However, to ensure safety of supported space assets, it is important that the CRAMS system constantly stay vigilant and prepared to deliver alerts.  Hence, the number of outages is proposed as a reliability metric.  There is currently no automated/systematic process to count outages.  However, the operations team is informed automatically by email of outages and can recover them as they occur to ensure the 24/7 service is maintained.","Cible : Moins de 5 pannes du CRAMS d'une durée > 3 heures. Le nombre réel d'alertes est variable en fonction de l'environnement de menace en orbite pour les satellites souscrits.  Cependant, pour assurer la sécurité des moyens spatiaux pris en charge, il est important que le système CRAMS reste constamment vigilant et prêt à délivrer des alertes.  C'est pourquoi le nombre d'interruptions est proposé comme mesure de la fiabilité.  Il n'existe actuellement aucun processus automatisé/systématique pour compter les arrêts.  Toutefois, l'équipe des opérations est informée automatiquement par courrier électronique des pannes et peut les rétablir au fur et à mesure pour assurer le maintien du service 24 heures sur 24, 7 jours sur 7.  
Panne : on fait référence ici à tout système qui pourrait empêcher de fournir des données dans les délais.",,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1473,Space Astronomy & Space Situational Awareness Imagery,Imagerie spatiale pour la surveillance de l'espace et l'astronomie spatiale,2714,Quality data delivered within one hour after download.,Données de qualité livrées moins d'une heure après le téléchargement,,,time,percentage,100,732,732,100.0,,onl,,,"It is not currently possible to assess the quality, quantity or timeliness of the data provided in a systematized manner. The calculation of customer satisfaction is based on customer surveys, typically by email at least once a year.   In the future, we may consider new software that sorts operational data to generate statistics and evaluate the quality and quantity of data provided by the service.","Il n'est pas possible presentement d'évaluer la qualité, la quantité ou les délai des données fournies de façon systématisée. Le calcul de la satisfaction des clients est basé sur les sondages des clients, typiquement par courriel au moins un fois par année.   Dans le futur, on peut considérer des nouveaux logiciels qui trient les données opérationnelles pour générer les statistiques et évaluer la qualité et qunatité des données fournis par le service.",,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1474,Space-based Automated Identification of Ships Data Services,Service de données du système d'identification automatique spatioporté,2632,Rapid detection and dissemination of vessel traffic information delivered to customers with a latency time of less than 60 minutes on average per day.,Détection et dissemination rapide d’information sur le trafic maritime livrées aux clients avec un temps de latence en bas de 60 minutes en moyenne par jour,,,time,percentage,99,19,19,100.0,2015-2016,onl,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1475,Climate Research Data,Données pour la recherche sur le climat,2633,Near Real-Time (NRT - within 3 working days) global measurements of over 30 atmospheric gases from SCISAT. NRT global measurements of Carbon Monoxide (CO) from MOPITT on Terra. Global measurements of four gases from OSIRIS on Odin released every month.,Presqu'en temps réel  (dans les 3 jours ouvrables suivant) mesures globales de plus de 30 gaz atmosphériques de SCISAT. Mesures presqu'en temps réel du monoxide de carbone de MOPITT sur TERRA. Mesures globals de quatre gaz de OSIRIs sur ODIN sont relâchées chaque mois.,,,time,percentage,100,56,56,100.0,2015-2016,onl,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1475,Climate Research Data,Données pour la recherche sur le climat,2634,"Online application:
The data is provided within 10 working days.","Application en ligne:
Les données sont fournies dans un délai de 10 jours ouvrables",,,time,percentage,100,56,56,100.0,2015-2016,onl,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1658,Public Enquiries,Demandes du public,2494,Requests from the public must be processed within 10 business days.,Les demandes du public doivent être traitées dans les 10 jours ouvrables,,,time,percentage,80,0,0,ND,2019-2020,eml,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1658,Public Enquiries,Demandes du public,2635,Requests from public must be processed within 10 business days,Les demandes du public doivent être traitées dans les 10 jours ouvrables,,,time,percentage,80,1369,1488,92.0,2015-2016,onl,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1671,CSA Class Grants & Contributions,Programme global des subventions et contributions de l'ASC,2607,The applicant will receive the issuance of payment within 4 weeks for a grant and 6 weeks for a contribution,Le demandeur va recevoir l'émission du paiement dans les 4 semaines pour une subvention et dans 6 semaines pour une contribution,http://www.asc-csa.gc.ca/eng/funding-programs/service-standards.asp,http://www.asc-csa.gc.ca/fra/programmes-financement/normes-de-service.asp,time,percentage,80,601,613,98.0,,post,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1671,CSA Class Grants & Contributions,Programme global des subventions et contributions de l'ASC,2609,"The applicant will receive a selection decision in a maximum of 26 to 46 weeks (Research component), a maximum of 18 weeks (Awareness and Education component).","Le demandeur va recevoir une décision de sélection dans un maximum de 26 à 46 semaines (volet Recherche), maximum de 18 semaines (volet sensibilisation et éducation)",http://www.asc-csa.gc.ca/eng/funding-programs/service-standards.asp,http://www.asc-csa.gc.ca/fra/programmes-financement/normes-de-service.asp,time,percentage,80,610,613,100.0,,post,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1671,CSA Class Grants & Contributions,Programme global des subventions et contributions de l'ASC,2610,The applicant will receive an acknowledgement of receipt within a maximum of 2 weeks following receipt of the application.,Le demandeurs va recevoir un accusé réception dans un maximum de 2 semaines suivant la réception de sa demande.,http://www.asc-csa.gc.ca/eng/funding-programs/service-standards.asp,http://www.asc-csa.gc.ca/fra/programmes-financement/normes-de-service.asp,time,percentage,80,601,613,98.0,,post,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1713,"David-Florida Laboratory (DFL): Canada's spacecraft assembly, integration and testing centre","Laboratoire David-Florida (LDF): Centre canadien d'intégration, d'assemblage et d'essai d'engins spatiaux.",2622,According to ISO 9001:2015,Selon la norme ISO 9001:2015,https://www.iso.org/standard/62085.html,https://www.iso.org/fr/standard/62085.html,accur,percentage,100,43,43,100.0,2015-2016,eml,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,1462,Larkin Kerwin Library,Bibliothèque Lakin-Kerwin,2611,A response must be provided within 3 business days of the request.,Une réponse doit être fournie dans les 3 jours ouvrables suivant la demande,,,time,percentage,90,2,2,100.0,,eml,,,,,,,Canadian Space Agency,Agence spatiale canadienne
2019-2020,2158,Funding Programs,Programmes de financement,3076,Acknowledgment of Receipt of Application: FedDev Ontario will acknowledge receipt of an application within two (2) business days of receiving a signed funding application.,Accusé de réception d’une demande: FedDev Ontario accusera réception d’une demande dans les deux (2) jours ouvrables suivant la réception d’une demande de financement signée.,,,time,percentage,80,100,100,100.0,,eml,,,"Standard was met 100% of the time; however, volume was not provided in time to meet deadline.","La norme a été satisfaite à 100% du temps; cependant, le volume n'a pas été fourni à temps pour respecter la date limite.",,,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario
2019-2020,2158,Funding Programs,Programmes de financement,3077,Contact Information: FedDev Ontario will provide an applicant with an Agency contact that will be available to respond to inquiries related to their application within 10 business days of acknowledging receipt of the application.,Coordonnées: FedDev Ontario fournira les coordonnées d'une personne-ressource de l'Agence qui répondra à ses demandes de renseignements dans les 10 jours ouvrables suivant l’accusé de réception de la demande.,,,time,percentage,80,97,100,97.0,,eml,,,"Standard was met 97% of the time; however, volume was not provided in time to meet deadline.","La norme a été satisfaite à 97% du temps; cependant, le volume n'a pas été fourni à temps pour respecter la date limite.",,,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario
2019-2020,2158,Funding Programs,Programmes de financement,3078,Funding Application Decision: FedDev Ontario will provide a funding decision to an applicant within 90 business days of receiving a complete funding application.,Décision relative à une demande de financement: FedDev Ontario fournira une décision de financement à un demandeur dans les 90 jours ouvrables suivant la réception d’une demande de financement complète.,,,time,percentage,80,90,100,90.0,,eml,,,"Standard was met 90% of the time; however, volume was not provided in time to meet deadline.","La norme a été satisfaite à 90% du temps; cependant, le volume n'a pas été fourni à temps pour respecter la date limite.",,,Federal Economic Development Agency for Southern Ontario,Agence fédérale de développement économique pour le Sud de l'Ontario
