fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,670,Air Traveller Processing,Traitement primaire des voyageurs - mode aérien,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"prior,crit,essent",The CBSA receives and processes travellers entering at Canadian POEs via air mode.,Traitement primaire des voyageurs dans le mode aérien.,,,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,210608,32048245,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,670,Air Traveller Processing,Traitement primaire des voyageurs - mode aérien,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"prior,crit,essent",The CBSA receives and processes travellers entering at Canadian POEs via air mode.,Traitement primaire des voyageurs dans le mode aérien.,https://www.cbsa-asfc.gc.ca/menu-eng.html,https://www.cbsa-asfc.gc.ca/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,204880,34529551,0,0,NA,NA,NA,NA,NA,NA,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,671,Rail Traveller Processing,Traitement primaire des voyageurs - mode ferroviaire,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"essent,crit",The CBSA receives and processes travellers entering at Canadian POEs via rail mode.,Traitement primaire des voyageurs dans le mode ferroviaire,,,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,0,296617,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,671,Rail Traveller Processing,Traitement primaire des voyageurs - mode ferroviaire,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"essent,crit",The CBSA receives and processes travellers entering at Canadian POEs via rail mode.,Traitement primaire des voyageurs dans le mode ferroviaire,https://www.cbsa-asfc.gc.ca/menu-eng.html,https://www.cbsa-asfc.gc.ca/menu-fra.html,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,0,277566,0,0,NA,NA,NA,NA,NA,NA,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,672,Marine Traveller Processing,Traitement primaire des voyageurs - mode maritime,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"essent,crit",The CBSA receives and processes travellers entering at Canadian POEs via marine mode.,Traitement primaire des voyageurs dans le mode maritime.,,, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,210119,2630906,0,0,NA,NA,NA,NA,NA,NA,,,
2017-2018,672,Marine Traveller Processing,Traitement primaire des voyageurs - mode maritime,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"essent,crit",The CBSA receives and processes travellers entering at Canadian POEs via marine mode.,Traitement primaire des voyageurs dans le mode maritime.,https://www.cbsa-asfc.gc.ca/menu-eng.html,https://www.cbsa-asfc.gc.ca/menu-fra.html, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,N,NA,NA,ND,0,0,145623,2834236,0,0,NA,NA,NA,NA,NA,NA,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,673,Immigration Secondary (Temporary Resident Program)- Visitor,Immigration secondarie (Programme des résidents temporaires) Visiteur,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Visitor applications processing at Canadian POEs.,Traitement des demandes de visiteurs - résidents temporaires  dans les points d’entrée canadiens.,,, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,4820620,0,0,NA,N,N,N,N,N,,,
2017-2018,673,Immigration Secondary (Temporary Resident Program)- Visitor,Immigration secondarie (Programme des résidents temporaires) Visiteur,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Visitor applications processing at Canadian POEs.,Traitement des demandes de visiteurs - résidents temporaires  dans les points d’entrée canadiens.,https://www.cbsa-asfc.gc.ca/noncan-eng.html,https://www.cbsa-asfc.gc.ca/noncan-fra.html, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,42910,0,0,NA,N,N,N,N,N,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,674,Immigration Secondary (Temporary Resident Program)- Work Permit,Immigration secondaire (Programme des résidents temporaires) Permis de travail,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Work Permit processing (intake) and/or issuance at Canadian POEs.,Traitement (admission) ou délivrance des permis de travail - résidents temporaires dans les points d’entrée canadiens.,,,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,474122,0,0,NA,N,N,N,N,N,,,
2017-2018,674,Immigration Secondary (Temporary Resident Program)- Work Permit,Immigration secondaire (Programme des résidents temporaires) Permis de travail,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Work Permit processing (intake) and/or issuance at Canadian POEs.,Traitement (admission) ou délivrance des permis de travail - résidents temporaires dans les points d’entrée canadiens.,https://www.cbsa-asfc.gc.ca/noncan-eng.html,https://www.cbsa-asfc.gc.ca/noncan-fra.html,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,234514,0,0,NA,N,N,N,N,N,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,675,Immigration Secondary (Temporary Resident Program)- Study Permit,Immigration secondaire (Programme des résidents temporaires) Permis d'études,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Study Permit applications processing(intake) and/or issuance at Canadian POEs.,Traitement (admission) ou délivrance des permis pour études  - résidents temporaires dans les points d’entrée canadiens.,,, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,389247,0,0,NA,N,N,N,N,N,,,
2017-2018,675,Immigration Secondary (Temporary Resident Program)- Study Permit,Immigration secondaire (Programme des résidents temporaires) Permis d'études,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,The Temporary Resident- Study Permit applications processing(intake) and/or issuance at Canadian POEs.,Traitement (admission) ou délivrance des permis pour études  - résidents temporaires dans les points d’entrée canadiens.,https://www.cbsa-asfc.gc.ca/noncan-eng.html,https://www.cbsa-asfc.gc.ca/noncan-fra.html, Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,164409,0,0,NA,N,N,N,N,N,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
2016-2017,676,Immigration Secondary -(Temporary Resident Program) Temporary Resident Permit,Immigration secondaire (Programme des résidents temporaires) Visa de résident temporaire,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,Issuance of Temporary Resident Permits for inadmissible persons.,Délivrance de permis de séjour temporaire aux personnes interdites de territoire.,,,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,16369,0,0,NA,N,N,N,N,N,,,
2017-2018,676,Immigration Secondary -(Temporary Resident Program) Temporary Resident Permit,Immigration secondaire (Programme des résidents temporaires) Visa de résident temporaire,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,essent,Issuance of Temporary Resident Permits for inadmissible persons.,Délivrance de permis de séjour temporaire aux personnes interdites de territoire.,https://www.cbsa-asfc.gc.ca/noncan-eng.html,https://www.cbsa-asfc.gc.ca/noncan-fra.html,Admissibility Determination,Détermination de l'admissibilté,NA,person,NA,Y,NA,NA,ND,0,0,0,7095,0,0,NA,N,N,N,N,N,"tel,person,eml,onl","The value ""NA"" indicates that applications are not submitted by that channel.",
