fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,741,Duty Free Shop Licence Application,"Demandes d""agrément de boutique hors taxes",Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"An application to operate a duty free shop is sent to the CBSA and the CBSA must ensure that the applicant meets the requirements as stated under the Duty Free Shop Regulations. If all regulatory requirements are satisfied,  the CBSA will issue a licence to operate a duty free shop.","Lorsqu'une demande pour opérer à titre de boutique hors taxes est envoyée à l'ASFC, celle-ci doit s'assurer que le demandeur réponde aux exigences prévues par le Règlement sur les boutiques hors taxes. S'il a répondu à toutes les exigences réglementaires, l'ASFC délivre l'agrément pour opérer à titre de boutique hors taxes",,,  Trade Policy,Politique commerciale,NA,econom,NA,N,Y,ND,ND,0,0,0,0,4,0,NA,N,N,N,N,Y,,,
2016-2017,742,Coasting Trade Licence (CTL) Application,Demande de licence de cabotage,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,legal,non,Issuance of CBSA letters of authorization or denial in relation to CTL applications to obtain a licence for admission to the coasting trade of Canada.,Envoi de lettres d’autorisation ou de refus de l’ASFC en réponse aux demandes pour licence de cabotage visant à obtenir une licence d’admission pour fins de cabotage au Canada.,,, Trade Policy,Politique commerciale,NA,econom,NA,N,N,ND,ND,100,0,0,0,0,0,NA,N,N,Y,N,Y,,,
2016-2017,723,Cultural Property Export Permits,Biens culturels - Délvrance des licences d'exportation,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"The export of controlled cultural property is subject to a permit procedure, which is administered by designated permit issuing officers at specified CBSA offices across Canada.",L’exportation de biens culturels contrôlés est soumise à une procédure de délivrance des licences qui est administrée par des agents de délivrance de licenses désignés dans certains bureaux de l’ASFC au Canada.,,,  Admissibility Determination,Détermination de l'admissibilté,NA,econom,NA,N,N,ND,ND,0,0,0,0,0,0,NA,N,N,N,N,N,,,
2016-2017,724,Request for Assistance Application for Intellectual Property Rights (IPR),Demande d'aide de droits de propriété intellectuelle,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"Intellectual property rights holders may make a Request for Assistance (RFA) to have the CBSA share information regarding suspected counterfeit and/or pirated goods.  Once the RFA is approved, the RFA permits the CBSA to share limited and specific information allowing the rights holder to seek legal remedy in civil court.  The RFA is valid for 2 years from approval and can be extended on request.","Les titulaires de droits de propriété intellectuelle peuvent déposer une demande d’aide (DA) pour que l’ASFC leur transmette des renseignements concernant des marchandises susceptibles d’avoir été contrefaites ou piratées. Une fois la DA approuvée, l’ASFC est autorisée à communiquer des renseignements précis et limités, permettant aux titulaires de droits d’exercer un recours judiciaire devant un tribunal civil. La DA est valide pendant deux ans suivant son approbation et il est possible d’en prolonger la durée sur demande.",,,  Admissibility Determination,Détermination de l'admissibilté,NA,econom,NA,N,N,ND,ND,39,0,0,0,0,0,NA,N,N,Y,NA,Y,,,
2016-2017,728,"Commercial Processing (highway, air, rail, marine, postal and courier)","Traitement commercial (routier, aérien, ferrovaire,maritime, postaux et messageries)",Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,"prior,crit,essent","Importers and customs brokers must obtain a release decision of commercial goods from the CBSA. There are a number of activities that take place to complete this service, which include the submission and assessment of Advance Commercial Information, the submission and review of required permits, the presentation and examination of goods and the inbound movement of goods to warehousing facilities. This service is provided for the importation of goods at multiple points of entry by means of land, rail, air, marine, postal and courier.","Les importateurs et les courtiers en douanes doivent obtenir une décision de mainlevée des marchandises commerciales auprès de l’ASFC. Il existe un certain nombre d’activités complémentaires à ce service : la présentation et l’évaluation de l’information préalable sur les expéditions commerciales, des permis requis et des marchandises ainsi que l’entrée de marchandises dans les installations d’entreposage. Ce service est offert pour l’importation de marchandises à plusieurs bureaux d’entrée par mode routier, ferroviaire, aérien ou maritime, ou par la poste ou par messagerie.",,, Admissibility Determination,Détermination de l'admissibilté,NA,econom,NA,N,Y,ND,ND,16068417,0,0,1201742,0,0,NA,Y,Y,Y,NA,N,,,
2016-2017,729,Processing Vehicle Import Forms 1 and 3,Traitment des formulaires d'importation de véhicles 1 et 3,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"Clients importing vehicles into Canada for a temporary or permanent purpose are required to seek authorization.  CBSA processes vehicle import forms, on behalf of Transport Canada, and determines the admissibility of all vehicles at ports of entry.  The CBSA is responsible for ensuring  imported vehicles meet the requirements of the legislation and authorize the entry of the vehicle.","Les clients qui importent des véhicules au Canada, que ce soit de façon temporaire ou permanente, doivent demander l’autorisation. L’ASFC traite les formulaires d’importation de véhicules au nom de Transports Canada et détermine l’admissibilité de tous les véhicules aux bureaux d’entrée. L’ASFC est responsable de veiller à ce que les véhicules importés respectent les exigences de la loi et est responsable d’autoriser l’entrée du véhicule.",,,Admissibility Determination,Détermination de l'admissibilté,NA,econom,NA,N,N,ND,ND,0,0,0,23760,0,0,NA,NA,NA,NA,NA,NA,,,
2016-2017,743,Casual Refunds,Remboursement pour les importations occasionnelles,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,The Casual Refund Centre receives a request for a refund with required supporting documentation and processes using the casual refund systems so that the client is issued a refund for duties and taxes paid on casual goods.,"Le Centre de remboursement pour les importations occasionnelles reçoit une demande de remboursement accompagnée des documents à l’appui requis, et traite cette demande au moyen du système de remboursement pour les importations occasionnelles, afin que les droits et les taxes payés sur les importations occasionnelles soient remboursés au client.",,, Trade Policy,Politique commerciale,NA,person,NA,N,NA,ND,ND,0,0,0,0,152498,0,NA,N,N,N,N,N,,,
2016-2017,744,B2 Commercial Adjustments,Rajustements du secteur commercial (B2),Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"Requests for commercial refunds are received, reviewed and processed in the Customs Commercial System by select regional Trade Services Offices.  If approved, a credit is issued to the client.","Les demandes de remboursement du secteur commercial sont reçues, examinées et traitées dans le Système des douanes pour le secteur commercial par des bureaux sélectionnés des Services commerciaux dans les régions. Si la demande est approuvée, un crédit est émis au client.",,, Trade Policy,Politique commerciale,NA,econom,NA,N,Y,ND,ND,0,0,0,0,0,0,NA,N,N,N,N,N,,,
2016-2017,745,Advance Rulings and National Customs Rulings,Décisions anticipées concernant le classement tarifaire et l'origine (accords de libre-échange) et décisions nationales des douanes (DND),Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"Section 43.1 of the Customs Act allows members of the trading community to request a binding ruling from the CBSA on the Free Trade Agreement (FTA) Origin, Tariff Classification, or Marking of goods imported from a North American Free Trade Agreement (NAFTA) country in advance of the importation of goods. The CBSA also issues NCRs for valuation purposes, for non-FTA origin goods and marking of goods imported from non-NAFTA countries. These services provide the importing trade community with a measure of predictability and certainty as to how goods are to be accounted for with the CBSA.","En vertu de l’article 43.1 de la Loi sur les douanes, les négociants peuvent demander à l’ASFC une décision exécutoire concernant l’origine dans le cas de marchandises d'un pays visé par un accord de libre-échange (ALE), le classement tarifaire ou le marquage de marchandises importées d’un pays de l'Accord de libre-échange nord-américain (ALENA), avant l’importation des marchandises. L’ASFC rend également des DND aux fins de l’établissement de la valeur, de l'origine dans le cas de marchandises d’un pays non visé par un ALE, et du marquage de marchandises importées d’un pays autre qu’un pays ALENA. Ces services offrent aux négociants un degré de prévisibilité et de certitude quant à la déclaration en détail des marchandises à faire à l’ASFC.",,,Trade Policy,Politique commerciale,NA,econom,NA,N,Y,ND,ND,0,0,0,0,1540,0,NA,N,N,N,N,N,,,
2016-2017,746,Drawback Claims,Demandes de drawback,Canada Border Services Agency | Agence des services frontaliers du Canada,Canada Border Services Agency | Agence des services frontaliers du Canada,extern,reg,non,"The CBSA receives and processes drawback claims, which is a refund of customs duties on imported goods that have been exported. Claimants can export goods in the same condition they were imported, or before export they can further manufacture or use them in a limited manner without affecting the refund amount.","L’ASFC reçoit et traite les demandes de drawback, qui portent sur le remboursement des droits de douane payés sur les marchandises importées qui sont par la suite exportées. Les demandeurs peuvent exporter les marchandises dans le même état dans lequel elles ont été importées ou, avant de les exporter, ils peuvent les transformer ou les utiliser d’une manière limitée sans influer sur le montant du remboursement.",,, Trade Compliance,Conformité dans les programmes commerciaux,NA,econom,NA,N,Y,ND,ND,0,0,0,0,0,0,NA,N,N,N,N,N,,,
