fiscal_yr,service_id,service_name_en,service_name_fr,department_name_en,department_name_fr,external_internal,service_type,special_designations,service_description_en,service_description_fr,service_url_en,service_url_fr,program_name_en,program_name_fr,last_GBA,client_target_groups,info_service,service_fee,cra_business_number,use_of_sin,service_channels,online_applications,web_visits_info_service,calls_received,in_person_applications,postal_mail_applications,other_applications,e_registration,e_authentication,e_application,e_decision,e_issuance,e_feedback,client_feedback,special_remarks_en,special_remarks_fr
2016-2017,1491,Regular Passport,Passeport régulier,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,prior,Issuance of regular passports. Includes issuance of temporary passports in conjunction with an application for a regular passport for clients abroad who require a passport urgently.,Délivrance de passeports réguliers. Comprend la délivrance de passeports temporaires concurremment avec la demande d’un passeport régulier pour les clients à l’étranger qui ont besoin d’obtenir d’urgence un passeport.,,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,4302125,778799,0,N,N,N,N,NA,Y,,,
2016-2017,1492,Diplomatic Passport,Passeport diplomatique,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",enterprise,reg,non,"Issuance of diplomatic passport to eligible officials, including diplomats and their dependents.","Délivrance de passeports diplomatiques à des responsables admissibles, y compris des diplomates et leurs personnes à charge.",,,Passport,Passeport,NA,intern_gov,NA,Y,NA,ND,ND,0,0,0,3004,0,0,N,N,N,N,NA,Y,,,
2016-2017,1493,Special Passport,Passeport spécial,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",enterprise,reg,non,Issuance of official passport to military and other government officials and their dependents traveling a status other than diplomatic.,Délivrance de passeports officiels à des militaires et à d’autres fonctionnaires ainsi qu’à leurs personnes à charge qui voyagent avec un statut autre que diplomatique.,,,Passport,Passeport,NA,intern_gov,NA,Y,NA,ND,ND,0,0,0,11637,0,0,N,N,N,N,NA,Y,,,
2016-2017,1494,Certificate of Identity,Certificat d’identité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,crit,Issuance of travel documents to Permanent Residents in Canada who are stateless or otherwise unable to obtain a passport from the country of origin.,Délivrance de titres de voyage à des résidents permanents au Canada qui sont apatrides ou se trouvent dans l’impossibilité d’obtenir un passeport auprès du pays d’origine.,,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,649,0,0,N,N,N,N,NA,Y,,,
2016-2017,1495,Refugee Travel Document,Titre de voyage pour réfugiés,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,"Issuance of travel documents to protected persons, including convention refugees.","Délivrance de titres de voyage à des personnes protégées, y compris à des réfugiés au sens de la Convention.",,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,1129,0,0,N,N,N,N,NA,Y,,,
2016-2017,1496,Emergency travel document,Titre de voyage d’urgence,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Issuance of single journey travel document to Canadians abroad for urgent return to Canada or closest destination where passport services can be obtained.,Délivrance d’un titre de voyage d’aller simple à des Canadiens à l’étranger aux fins de retour urgent au Canada ou vers la destination la plus proche où des services de passeport peuvent être obtenus.,,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,19176,25,0,N,N,N,N,NA,Y,,,
2016-2017,1497,Visa facilitation for Official Travel,Facilitation de l’octroi des visas pour les voyages officiels,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",enterprise,reg,crit,Facilitation of visa services for bearers of official (special and diplomatic) passports for their official travel.,Facilitation des services de visas pour les titulaires de passeports officiels (spéciaux et diplomatiques) pour leurs voyages officiels.,,,Passport,Passeport,NA,intern_gov,NA,Y,NA,ND,ND,0,0,0,4925,0,0,N,N,N,N,NA,Y,,,
2016-2017,1498,Addition of a special stamp in a passport or other travel document,Ajout d’une estampille spéciale sur le passeport ou un autre titre de voyage,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non, Translation of names of biodata fields to Arabic to enable passport holder to travel to Arabic speaking country., Traduction des noms de champs de données biographiques en arabe pour permettre au titulaire du passeport de voyager dans des pays de langue arabe.,,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,0,0,0,N,N,N,N,NA,Y,,,
2016-2017,1499,Addition of an observation in a passport or other travel document,"Ajout d’une observation sur un 
passeport ou un autre titre de voyage","Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Addition of text printed on a label and inserted in the travel document to add information; specify limitations; and/or alert border authorities to particular facts relevant to the conditions of issuance or use in certain circumstances.,"Ajout de texte imprimé sur une étiquette et inséré dans le titre de voyage pour ajouter de l’information ou indiquer des restrictions, ou pour attirer l’attention des autorités frontalières sur des faits particuliers à propos des conditions de délivrance ou d’utilisation dans certaines circonstances.",,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,423,338,0,N,N,N,N,NA,Y,,,
2016-2017,1500,Certifying true copies of part of a passport or another travel document,"Certifier les copies conformes d’une partie d’un 
passeport ou d’un autre titre de voyage","Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Issuance of a document certifying the passport is authentic.,Délivrance d’un document attestant de l’authenticité du passeport.,,,Passport,Passeport,NA,person,NA,Y,NA,ND,ND,0,0,0,16385,996,0,N,N,N,N,NA,Y,,,
2016-2017,1501,Verification of Status,Vérification du statut,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,"Provides Verification of Status document containing  information that appeared on the  original Record of Landing, Confirmation of Permanent Residence, Work Permit, Study Permit or other immigration documents.","Fournit le document de vérification du statut contenant des renseignements figurant sur la fiche relative au droit d’établissement, la confirmation de résidence permanente, le permis de travail, le permis d’études ou d’autres documents d’immigration.",,,"Eligibility and Admissibility Screening, Status and Documents","Contrôle de l’admissibilité, statut et documents",NA,person,NA,Y,NA,ND,ND,1,0,0,0,29833,0,N,Y,N,NA,N,Y,,,
2016-2017,1503,Amendments to historical records or of valid TR documents,Modifications apportées à des dossiers historiques ou à des documents de résident temporaire valides,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,"Amends errors made by Canadian immigration officials on the Record of Landing, Confirmation of Permanent Resident document, or valid Temporary Resident documents.","Corriger les erreurs faites par les représentants de l’immigration canadienne sur la fiche relative au droit d’établissement, la confirmation de résidence permanente ou les documents de résident permanent valides.",,,"Eligibility and Admissibility Screening, Status and Documents","Contrôle de l’admissibilité, statut et documents",NA,person,NA,N,NA,ND,ND,0,0,0,0,12072,0,Y,Y,N,Y,N,Y,,,
2016-2017,1508,Determination of Rehabilitation for criminality or serious criminality,Décision sur la réadaptation dans les cas de criminalité ou de grande criminalité,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Make a determination of whether a client meets the rehabilitation or deemed rehabilitated criteria per IRPA A36(3).,Juger si un client satisfait aux critères de réadaptation ou s’il est réadapté selon les critères conformément à la LIPR L36(3).,,,"Eligibility and Admissibility Screening, Status and Documents","Contrôle de l’admissibilité, statut et documents",NA,person,NA,Y,NA,ND,ND,18,0,0,18,2466,0,N,N,N,N,N,Y,,,
2016-2017,1510,Renunciation of Permanent Residency,Renonciation au statut de résident permanent,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Renunciation of Permanent Resident Status under section 46(1)(e) of IRPA and the streamlining renunciation under section 72.6 of the IRPR for certain individuals who had permanent resident status.,Renonciation au statut de résident permanent aux termes de l’alinéa 46(1)e) de la LIPR et simplification de la renonciation en application de l’article 72.6 du RIPR pour certaines personnes qui avaient le statut de résident permanent.,,,"Permanent Economic Residents
Temporary Economic Residents
Family and Discretionary Immigration
Refugee Protection","Résidents permanents profitables à l’économie
Résidents temporaires profitables à l’économie
Immigration pour motifs familiaux et discrétionnaires
Protection des réfugiés",NA,person,NA,N,NA,ND,ND,2249,0,0,7094,6582,0,N,N,N,N,N,Y,,,
2016-2017,1511,Authorization to return to Canada,Autorisation de revenir au Canada,"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,reg,non,Provides authorization to an individual previously removed from Canada to return to Canada.,Donne l’autorisation à une personne précédemment renvoyée du Canada d’y retourner.,,,"Eligibility and Admissibility Screening, Status and Documents","Contrôle de l’admissibilité, statut et documents",NA,person,NA,Y,NA,ND,ND,12,0,0,16,1185,0,Y,Y,N,Y,NA,Y,,,
2016-2017,1512,IRCC Web Validation Portal - Internal (GOC) and External (Provinces/Territories),Portail de validation du site Web d’IRCC – Interne (gouvernement canadien) et externe (provinces et territoires),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada","extern,enterprise",adv,non,Web-based system that enables federal/provincial/territorial partners to validate the status of an individual's non-secure documents.,"Système Web qui permet aux partenaires fédéral, provinciaux et territoriaux de valider l’état des documents non sécurisés d’une personne.",,,Identity Management,Gestion de l’identité,NA,PTC,NA,N,NA,ND,ND,224000,0,0,0,0,0,NA,NA,Y,NA,Y,Y,,,
2016-2017,1513,Global Assistance to Irregular Migrants   (GAIM),Aide mondiale aux migrants irréguliers (AMMI),"Immigration, Refugees and Citizenship Canada","Immigration, Réfugiés et Citoyenneté Canada",extern,res,non,"The program provides transfer payments in the form of contributions to trusted international, Intergovernmental, and non-governmental organizations (such as the International Organization for Migration). The program assists illegal migrants in returning to their home country of origin by providing basic needs and medical support to stranded irregular migrants, assisting in the reintegration of returned individuals, supporting capacity building activities for governments of transit states, delivering information and awareness activities in countries of origin, and conducting research in support of the program.","Le Programme accorde des paiements de transfert sous forme de contributions à des organismes internationaux, intergouvernementaux et non gouvernementaux de confiance (comme l’Organisation internationale pour les migrations). Le Programme d’aide mondiale aux migrants irréguliers permet d’aider ces derniers à retourner dans leur pays d’origine en subvenant aux besoins fondamentaux des migrants irréguliers en détresse et en leur fournissant des soins médicaux, en facilitant la réintégration des personnes de retour dans leur pays, en contribuant aux activités de renforcement des capacités des gouvernements d’États de transit, en organisant des activités d’information et de sensibilisation dans les pays d’origine et en menant des travaux de recherche à l’appui du Programme.",,,Global Assistance to Irregular Migrants,Aide mondiale aux migrants irréguliers,NA,person,NA,N,NA,ND,ND,1,0,0,0,0,0,Y,Y,Y,Y,Y,Y,,,
