fiscal_yr,service_id,service_name_en,service_name_fr,service_std_id,service_std_en,service_std_fr,service_std_url_en,service_std_url_fr,service_std_type,target_type,service_std_target,volume_meeting_target,total_volume,performance,gcss_tool_fiscal_yr,channel,standard_channel_comment_en,standard_channel_comment_fr,standard_comment_en,standard_comment_fr,realtime_result_url_en,realtime_result_url_fr,department_name_en,department_name_fr
2018-2019,34,Fixed Line Phones,Téléphones fixes (filaires),52,"Request fulfillment duration: 
8 business days (once a clean request is received)","Délai de traitement des demandes : 
8 jours ouvrables (sur une réception d’une demande complétée correctement en fonction de la complexité de la demande","http://service.ssc-spc.gc.ca/en/services/communicating/mobile-dev-phones/phone-users#standards,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc-spc.gc.ca/fr/services/communication/appareils-mobiles-lignefixe/lignefixe-utils#normes,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,80,0,34163,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,46,Cloud Brokering,Courtage infonuagique,83,Request fulfillment duration: 5 business days,Délai de réalisation des demandes : cinq jours ouvrables,"http://service.ssc-spc.gc.ca/en/services/dc/cloud#standards,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc-spc.gc.ca/fr/services/cd/infonuagique#normes,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,90,0,218,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,50,Audio Conferencing,Téléconférence,95,"Request fulfillment duration: 30 minutes.
Teleconferencing account creation (24 x 7 x 365)","Délai de traitement des demandes : 30 minutes.
Création d’un compte de téléconférence (24 x 7 x 365)","http://service.ssc-spc.gc.ca/en/services/communicating/teleconferencing/users#standards,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc-spc.gc.ca/fr/services/communication/teleconference/ulits#normes,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,95,0,6558,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,52,Internet,Internet,103,"Request fulfilment duration: 
60 days","Délai de traitement des demandes :
60 jours","http://service.ssc-spc.gc.ca/en/services/infrastructure/network-infra/internet-admin#standards,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc-spc.gc.ca/fr/services/infrastructure/infra-reseau/internet-admin#normes,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,90,0,651,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,1289,Digital Skills for Youth (DS4Y),Programme de compétences numériques pour les jeunes (CNJ),1229,Handle incoming calls and chats within two minutes,Répondre aux demandes entrantes par téléphone et clavardage dans un délai de deux minutes,,,time,percentage,90,16,17,0.9411764705882353,2018-2019,onl,,,Measured via telephone reports.,Mesuré par rapports de téléphonies.,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2018-2019,1267,Grant Patent Rights,Délivrer des droits de brevets,1192,"Sending of a Commissioner’s decision
Within 24 months upon receipt of a referral to Patent Appeal Board of a rejected application","L'envoi d'une décision du commissaire
Dans les 24 mois suivant la reception d'un renvoi à la Commission d'appel des brevets concernant une application refusé",http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/eng/h_wr02948.html,http://www.ic.gc.ca/eic/site/cipointernet-internetopic.nsf/fra/h_wr02948.html,time,percentage,80,13,34,0.38235294117647056,2018-2019,oth,Standard applies to all channels,La norme s'applique à tous les modes de prestation de service,,,,,"Innovation, Science and Economic Development Canada","Innovation, Sciences et Développement économique Canada"
2018-2019,950,Library Services,Service de Bibliothèque,880,Action all enquiries within 48 hours.,Action toutes les demandes dans 48 heures.,,,time,percentage,100,0,386,0.0,,person,,,"This is not tracked, but the estimate is that less than 1% does not meet the standard.","Cela n’est pas suivi, mais on estime que moins de 1% ne satisfait pas à la norme",,,Environment and Climate Change Canada,Environnement et Changement climatique Canada
2018-2019,1886,Ex gratia compensation program for events,Programme d'indemnisation à titre gracieux lors d'événements,2187,The Government of Canada will endeavor to process any Requests received as quickly as possible.,Le gouvernement du Canada s'efforcera de traiter toute demande reçue le plus rapidement possible.,,,time,other_type,ND,ND,ND,ND,,oth,"Clients are able to access online to information on the program, to the application form and to the contact for questions, support and feedback. All other steps of the process are conducted without re coursing to online services.","Les clients peuvent accéder en ligne à l'information sur le programme, au formulaire de demande et aux coordonnées de contact. Toutes les autres étapes du processus sont menées sans recourir aux services en ligne.",,,,,Global Affairs Canada,Affaires mondiales Canada
2018-2019,165,Dispute Resolution,Règlement des Différends,137,Percentage of rail and marine disputes resolved within service standards,Pourcentage de différends relatifs aux transports ferroviaire et maritime qui ont été réglés en conformité avec les normes de services établies,,,time,percentage,85,20,36,0.5555555555555556,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2018-2019,165,Dispute Resolution,Règlement des Différends,138,Percentage of accessibility disputes resolved within service standards,Pourcentage de différends liés à l'accessibilité qui ont été réglés en conformité avec les normes de services établies,,,time,percentage,80,80,101,0.7920792079207921,,onl,,,,,,,Canadian Transportation Agency,Office des transports du Canada
2018-2019,95,Intra-building Network Services,Services de réseau à l’intérieur des immeubles,124,"Request Fulfillment duration: GC Wi-Fi
Up to 18 weeks","Délai de traitement des demandes: Wi­Fi du GC
Jusqu'à 18 semaines","http://service.ssc.gc.ca/en/services/infrastructure/network-infra/intra-building,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc.gc.ca/fr/services/infrastructure/infra-reseau/reseau-interieur,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,80,0,353,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,95,Intra-building Network Services,Services de réseau à l’intérieur des immeubles,125,"Request Fulfillment duration: Cabling
5 business days","Délai de traitement des demandes: Câblage
5 jours ouvrables","http://service.ssc.gc.ca/en/services/infrastructure/network-infra/intra-building,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc.gc.ca/fr/services/infrastructure/infra-reseau/reseau-interieur,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,100,0,1526,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
2018-2019,95,Intra-building Network Services,Services de réseau à l’intérieur des immeubles,126,"Request Fulfillment duration: Data Centre Network
Enterprise Data Centre Network: 5 business days","Délai de traitement des demandes: Réseau de centre de données
Réseau des centres de données d'entreprise : 5 jours ouvrables","http://service.ssc.gc.ca/en/services/infrastructure/network-infra/intra-building,http://service.ssc-spc.gc.ca/en/aboutus/partners/partwork/it-health","http://service.ssc.gc.ca/fr/services/infrastructure/infra-reseau/reseau-interieur,http://service.ssc-spc.gc.ca/fr/apropos/partenaires/collpartenaire/it-sante",time,percentage,99.9,0,323,0.0,2018-2019,onl,,,Annual Business Volume Satisfying Standard: Data collection and measurement is not possible at this time as the current tool has not been configured to collect this information. A new IT Service Management (ITSM) tool has been procured and its configuration is in the initial stages.,Volume d'activités annuelles qui répond à la norme: La collecte et l’analyse des données ne peuvent être effectuées à l’heure actuelle puisque l’outil n’a pas été configuré à des fins de collecte d’information. On a fait l’acquisition d’un nouvel outil de gestion des services de TI (GSTI) et on a commencé sa configuration.,,,Shared Services Canada,Services partagés Canada
